search_term,youtube_channel_id,youtube_channel_name,youtube_channel_subs,youtube_channel_videos,youtube_channel_thumbnail,channel_url
kike,,,,,,
nazi,,,,,,
stormfront,,,,,,
goy,,,,,,
kkk,,,,,,
neo-confederate,,,,,,
holohoax,,,,,,
dindu,,,,,,
wetback,,,,,,
neo-nazi,,,,,,
nigger,,,,,,
unite the right,UCcCMnLarXBq2Kke0J3dq5dA,CoachDave.TV,,1706,https://yt3.ggpht.com/ytc/AAUvwnga2el1t7D8riFDlMO_Eckio3EZ7U_-DA-QncRG2w=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCcCMnLarXBq2Kke0J3dq5dA
unite the right,UCG08EqOAXJk_YXPDsAvReSg,Unity,890000,2560,https://yt3.ggpht.com/a/AATXAJxKcrQAU6g-xNZ1xFPJs3OC1s-2jZ_QjHSzJvkUvg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCG08EqOAXJk_YXPDsAvReSg
unite the right,UCpSprRjI4ZZzKXAORKfFodQ,Dawah Digital,51700,151,https://yt3.ggpht.com/a/AATXAJzZphbt5N1Mg9Aad8azWs2ZtiUjYgCg-kEGgUwqPw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCpSprRjI4ZZzKXAORKfFodQ
unite the right,UClh2dAO_cCH9cFthnaEz7vw,Unique Nation,11000,89,https://yt3.ggpht.com/ytc/AAUvwnjt6YjUVOeqBJdgVX_AgeZm4yfIeK05aO7SteAoxwE=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UClh2dAO_cCH9cFthnaEz7vw
white power,UCZQPsy92dpejcCJfZDbp__Q,batinthesun,2410000,226,https://yt3.ggpht.com/a/AATXAJx4k2V4TaNLALpjCYV0hS-eOXXa6sPQ2coRR-35KQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCZQPsy92dpejcCJfZDbp__Q
white power,UCga4sfErAjEli4XNVv1yvDw,XzibitVEVO,27800,28,https://yt3.ggpht.com/a/AATXAJwaHHtsY3cuawL8LyoEV2w7_5UcCal4TfOOhQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCga4sfErAjEli4XNVv1yvDw
white power,UCZkAQYMQtGGk4EghU22MMTw,Matter of Fact,17200,690,https://yt3.ggpht.com/a/AATXAJyn2fBvXyIICH3JEgn6vkYVeHYRi8VB-vYo2LZRXA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCZkAQYMQtGGk4EghU22MMTw
white power,UCFc_AgdpkwTUB6WgT4KcWgA,DEMRICK,18000,185,https://yt3.ggpht.com/a/AATXAJxoNlyNG9IaI6PRWyKOlo_kMewu87zvgtB6LQB6dg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCFc_AgdpkwTUB6WgT4KcWgA
white power,UCTh2jHuMBOSxWYKJsy6C5Nw,DeshawnWhiteVEVO,1250,4,https://yt3.ggpht.com/a/AATXAJycDLDvh7gQZAFi-wyK-RkZNmaVcsoxRIBQ3_aM=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCTh2jHuMBOSxWYKJsy6C5Nw
white power,UCWF0PiUvUi3Jma2oFgaiX2w,VICE TV,1630000,1624,https://yt3.ggpht.com/ytc/AAUvwngvdVS-91lBRaoVO0x1zlQDhVkywNHBWFR8dZCIeg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCWF0PiUvUi3Jma2oFgaiX2w
white power,UCLxAS02eWvfZK4icRNzWD_g,Music Travel Love,2490000,53,https://yt3.ggpht.com/ytc/AAUvwnjxtMw3pQ4inkobt_jMKK28_MdD_XvGV3VZBGVZ6Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCLxAS02eWvfZK4icRNzWD_g
white power,UCNfsi4-qH7-N-IQfmVl0RDQ,John Brooks,15600,209,https://yt3.ggpht.com/ytc/AAUvwniitf0vGTV7CNQJW_eFkJ_3R3yXboSv4cHAoPe2Vw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCNfsi4-qH7-N-IQfmVl0RDQ
white power,UCRRxSTgPUY0q_YToaczc2BQ,Roadrunner Records,2330000,455,https://yt3.ggpht.com/a/AATXAJxWPC-EcTfk0IPZjjXKyQlsbz2_HkMXYLSYIcZyIA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCRRxSTgPUY0q_YToaczc2BQ
white power,UCIPN3XIDtyAVP6GWYsE7pQQ,archenemyofficial,165000,87,https://yt3.ggpht.com/a/AATXAJzgnZKONTTQhGrj6qp7X4nW8Jaj4qBGIGTBxGe6vg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCIPN3XIDtyAVP6GWYsE7pQQ
white power,UCSIYyLYGU3xfbBthrgLlAmw,Nerd Therapy,105000,709,https://yt3.ggpht.com/a/AATXAJxSTwn807Vp54seSC-041fXxe8rcJ5sbOzPJqjT4A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCSIYyLYGU3xfbBthrgLlAmw
white power,UCKt-9gnXoV6J_iQXZtJ5PWg,be quiet!,44800,224,https://yt3.ggpht.com/ytc/AAUvwngYZ3z2ZxwsL8Qta9AqoZcMRRCXd13s-oA1kZ82=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCKt-9gnXoV6J_iQXZtJ5PWg
white power,UCf7-6EDzrLkuPsz-9I4KTnw,Meanmug713,135000,452,https://yt3.ggpht.com/ytc/AAUvwnh4vHgoatAYfDxkpJMZYFyFdvSGfdm1DrfOsNDE=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCf7-6EDzrLkuPsz-9I4KTnw
white power,UCEVv20TanvLF28sset81Mpw,The Preachers,30500,99,https://yt3.ggpht.com/a/AATXAJy5TevpYGQggtIXhrHVSeYC73_fKUAE1pIWhGj3=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCEVv20TanvLF28sset81Mpw
white power,UCDRbNGFusqlXX4a5vwi9ouQ,Vat19,7540000,1507,https://yt3.ggpht.com/a/AATXAJwor230AoBsjlGrUfF0PNk5B2COb-z8GNGbuaVrjg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCDRbNGFusqlXX4a5vwi9ouQ
white power,UC1xBqT88iMYqmGQq4_K0F_Q,TaveGetemVEVO,13,2,https://yt3.ggpht.com/a/AATXAJy1hFgREga0vncdmQIUn3BGxgM0bJvMETZKTkjo=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC1xBqT88iMYqmGQq4_K0F_Q
white power,UCpAvlAbrBuYsExeTkCL4wuw,Oh My Gazi,44900,281,https://yt3.ggpht.com/a/AATXAJzMIUWP7MerVs7ZO7xK9bCi2vr3wTWLrGFMLIHYNQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCpAvlAbrBuYsExeTkCL4wuw
white power,UC8dw0GbmjxkS31g2TN4Q4LQ,MMPRtoys,520000,682,https://yt3.ggpht.com/a/AATXAJzxI5aGbRYUZdcZJaUSBf6qmq0nkh2stIrW80j0Ow=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC8dw0GbmjxkS31g2TN4Q4LQ
white power,UCoEiMuO3sPS9TbeKvVAL8IQ,RelaxingRecords - Study Music for Concentration,237000,1012,https://yt3.ggpht.com/ytc/AAUvwni7hNcxSBCuRWEhhmu4edLtv32IZj7zhau8k2X3=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCoEiMuO3sPS9TbeKvVAL8IQ
white power,UCS6MBnas7OMzppqEMKfYBKg,Calvary Chapel Central Bucks,1560,813,https://yt3.ggpht.com/a/AATXAJxUBmiJXDzToCQtB3hrtTElUkzXbAfTkEM9It7H=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCS6MBnas7OMzppqEMKfYBKg
white ethnostate,UCpW5EO_uyL3amn-pk4rdqxA,Pixel_Hipster,2420,30,https://yt3.ggpht.com/a/AATXAJxVUAgw9OD2T275gyYdEopcnvl4WJ0GlEzve7QI-Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCpW5EO_uyL3amn-pk4rdqxA
white ethnostate,UCzBs702BAVaLW2tia1mbnTw,THOUGHT CRIMEZ,,367,https://yt3.ggpht.com/a/AATXAJwe6ZIrp0pFIoRXYz5M5mSuk-kkSi4GHupxhfdM=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzBs702BAVaLW2tia1mbnTw
14 words,UCYnJJ3t2w9poGAxZ2apXUUw,Divine Word Media PH,,1510,https://yt3.ggpht.com/a/AATXAJwTm2HR_JLjiNYpPpl6n-xaOnXQ6SxTc72Lb6-c=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCYnJJ3t2w9poGAxZ2apXUUw
14 words,UC5BMQOsAB8hKUyHu9KI6yig,KBS World,14600000,47398,https://yt3.ggpht.com/a/AATXAJyfHw2FTY_NjzCQc1nBTa_9_nJvyuVetIPwIbrsDEI=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC5BMQOsAB8hKUyHu9KI6yig
14 words,UChGJGhZ9SOOHvBB0Y4DOO_w,Ryan's World,27200000,1850,https://yt3.ggpht.com/a/AATXAJymdFepgb2taHVeZ3SNwr9XsH2HLrvxZo4_bGBl_Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UChGJGhZ9SOOHvBB0Y4DOO_w
14 words,UCC-RHF_77zQdKcA75hr5oTQ,FGTeeV,17300000,1442,https://yt3.ggpht.com/a/AATXAJxAIOjL1vj9M3bWjzPaZ5U4nD5KlGXSeSLCnbp8Ew=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCC-RHF_77zQdKcA75hr5oTQ
14 words,UCfM3zsQsOnfWNUppiycmBuw,EminemMusic,45100000,134,https://yt3.ggpht.com/a/AATXAJwS-EfJzU6v3dqTzjkxpTZOnwUiPKtbB89Y8JpOQw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCfM3zsQsOnfWNUppiycmBuw
14 words,UCwqusr8YDwM-3mEYTDeJHzw,Republic World,4020000,40367,https://yt3.ggpht.com/a/AATXAJwP9QqydXcDvv5v5sXMQZG3OgWQ0isG4V8JRBNF8g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwqusr8YDwM-3mEYTDeJHzw
14 words,UCJ3X66g1o0gOcwAvTmZa0PQ,Story Pirates,5780,281,https://yt3.ggpht.com/ytc/AAUvwngkDXxX7I52Xo3QG16JsbefKfjUFLkHqUUBjDRL=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCJ3X66g1o0gOcwAvTmZa0PQ
14 words,UCbdGm2kw7uDmc9Wno6MwSQA,Indigorafa. Indigo Tutoriales,105000,177,https://yt3.ggpht.com/a/AATXAJz-XyMNKhRzEUgPnIuxAleMB9v9wXb52xxRCRHPsw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCbdGm2kw7uDmc9Wno6MwSQA
14 words,UCLSHQ7c-k_fdatgOnaEW61A,Mrs. Clark's Reading Corner,24800,521,https://yt3.ggpht.com/ytc/AAUvwniBvpG8nbzioAPiau9B6aHTs0kOk9040_kLVzoNZQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCLSHQ7c-k_fdatgOnaEW61A
14 words,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,14000000,3789,https://yt3.ggpht.com/ytc/AAUvwngrcAtpUzw2hhWLidlWP6uFCC02GOKnKAx2mUQMxEk=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCPDXXXJj9nax0fr0Wfc048g
14 words,UC6eZjcIDllKs5pfDlzeovkA,Manjita Osta,368000,190,https://yt3.ggpht.com/a/AATXAJzBotkA3V3gEX4M9jHaLanhzvjiCtK5TktGPPvtlg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC6eZjcIDllKs5pfDlzeovkA
14 words,UCdxk_T-82-s_J4ChPpw2sdg,Zee World,411000,1356,https://yt3.ggpht.com/ytc/AAUvwnhbao0r2ztjftiONKHxpIxuT3K5pdCflNxU8DFaFA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCdxk_T-82-s_J4ChPpw2sdg
14 words,UCKTmQriO9OorGm-YfaRDNeg,Jaipur Literature Festival,32200,2309,https://yt3.ggpht.com/ytc/AAUvwnhiLSlioHWdTUJgvtli4FjIPTvwYoz38PczkJMkxw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCKTmQriO9OorGm-YfaRDNeg
14 words,UCvqRdlKsE5Q8mf8YXbdIJLw,LoL Esports,3410000,10333,https://yt3.ggpht.com/a/AATXAJzaZPXyoihOC9a0GXS_ONPphwA9rjOly8wKniemwg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvqRdlKsE5Q8mf8YXbdIJLw
14 words,UCm3hAp1m1xlAz0ve_EKAo4g,Talking Tom,22100000,292,https://yt3.ggpht.com/a/AATXAJzJkaNHSmE3bx8cb7bS4rMBEdczjP-gpjS4nVMOkg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCm3hAp1m1xlAz0ve_EKAo4g
14 words,UCYUQQgogVeQY8cMQamhHJcg,CinemaSins,9030000,890,https://yt3.ggpht.com/a/AATXAJysVyyxx2OmdS6S48RWNEvazS5AtWC4jwVCshdgLw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCYUQQgogVeQY8cMQamhHJcg
14 words,UCxJGMJbjokfnr2-s4_RXPxQ,Speak English With Vanessa,2690000,410,https://yt3.ggpht.com/a/AATXAJw46skdZabHUAb8p1n9N09E3cZZZ2NCdpy2SoWZSA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCxJGMJbjokfnr2-s4_RXPxQ
14 words,UCLXzq85ijg2LwJWFrz4pkmw,Skip and Shannon: UNDISPUTED,1860000,4463,https://yt3.ggpht.com/a/AATXAJxwp1sgcrjhIc5evy08ZfS3D4k66RklGNz4aXyfCQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCLXzq85ijg2LwJWFrz4pkmw
14 words,UCggHFGmLDDStxyM-uy9DYnQ,Nexxuz World,3880000,1613,https://yt3.ggpht.com/ytc/AAUvwniBYA2Nhsne_1AP1LQNrZrOjSJXoc3ABAEBBgiNJg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCggHFGmLDDStxyM-uy9DYnQ
14 words,UC9CKy1ai9qI8p6_Oh0Qa3Rg,Sharique Samsudheen,531000,282,https://yt3.ggpht.com/ytc/AAUvwnjdXlL7nBcnzf2EQOgHMauP9td8A7UDarnNXA57QCI=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC9CKy1ai9qI8p6_Oh0Qa3Rg
american vanguard,UC5zrlRzhT_cFI9zT6uQSijg,AmericanExperiencePBS,66800,725,https://yt3.ggpht.com/a/AATXAJxBeThLRPUlDiUeI6ebAHHNfLeEb3kupLA6KuCqAw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC5zrlRzhT_cFI9zT6uQSijg
american vanguard,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,2530000,552,https://yt3.ggpht.com/a/AATXAJzavWBeZ_DnQx4nNUFWdlwAFSfcf5saMrfw_Q0u=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCV6KDgJskWaEckne5aPA0aQ
american vanguard,UCFN4JkGP_bVhAdBsoV9xftA,All Elite Wrestling,1770000,1548,https://yt3.ggpht.com/a/AATXAJx6050WeyZClE7bNZN6Mrrzm0ZIYj4Jyw0S5TPNkQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCFN4JkGP_bVhAdBsoV9xftA
american vanguard,UCEXGDNclvmg6RW0vipJYsTQ,Channels Television,1330000,154441,https://yt3.ggpht.com/ytc/AAUvwniIZweTN1Ts3Qwncd0c8PTO1Msk8jh1gqLvVx2e4Yk=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCEXGDNclvmg6RW0vipJYsTQ
american vanguard,UCF8oQ_rYiZ4xu5HHagy30Tg,Straight Talks,5360,64,https://yt3.ggpht.com/a/AATXAJxZVzl5dRm1WbNya7fttt-3QZ6GXyOLmhMXkSCl=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCF8oQ_rYiZ4xu5HHagy30Tg
american vanguard,UCd7oFF9BNp9hXbMpZY6OQHg,Mowers N Blowers,6350,1102,https://yt3.ggpht.com/ytc/AAUvwnh94HwsJIhCyBjAGANa8afgNBEI_-xHk-9037ycOLY=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCd7oFF9BNp9hXbMpZY6OQHg
american vanguard,UCvuALSR4Upfko4j5qx1nhdw,Daily Rant Australia,6210,459,https://yt3.ggpht.com/ytc/AAUvwnh1f5Ai-6pLCp7b98tnDuAXPR11IJxrpoj3NHSb2w=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvuALSR4Upfko4j5qx1nhdw
american vanguard,UClkZ_CUNwGavQJy2UAYhfXA,Official Jim Cornette,170000,1567,https://yt3.ggpht.com/a/AATXAJxMWGyiEkXwp-VC80CXbmbD_IASNl-ZBXjO1d54=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UClkZ_CUNwGavQJy2UAYhfXA
american vanguard,UCE0b68O9alORUH-kQo9Qvxw,Ronin Kuroi Tatsu,2160,20,https://yt3.ggpht.com/a/AATXAJzI3sqddiE6mzeDBmFyFk3jbDaO3vy4aXex-Sm9mw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCE0b68O9alORUH-kQo9Qvxw
american vanguard,UCWybf9484yzosl4nUzNdUMQ,Lucas Rafael,351000,177,https://yt3.ggpht.com/ytc/AAUvwniAIFteTNfSEfxIentPbfHlozr3vP34e83SJcZ7kw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCWybf9484yzosl4nUzNdUMQ
american vanguard,UC3z9dDPBBClk-9IJJlXuMQg,Financial Wisdom,13400,34,https://yt3.ggpht.com/a/AATXAJxF9iccXcNs_XB38mE_YPEIVOkoSrlzJiTEq3tYCw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC3z9dDPBBClk-9IJJlXuMQg
american vanguard,UCi8e0iOVk1fEOogdfu4YgfA,Movieclips Trailers,15100000,8582,https://yt3.ggpht.com/a/AATXAJxf9Jjsct-SnEPVexGDoc63NYJQu1fhnLCYtHT9=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCi8e0iOVk1fEOogdfu4YgfA
american vanguard,UC0oTvLjn_6afVS78iGfiMag,The Aviators,8780,1055,https://yt3.ggpht.com/a/AATXAJzZmEVOHQ8d5RVWAhI2ZvknQ44S-aRc46Sz0Vas_A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC0oTvLjn_6afVS78iGfiMag
american vanguard,UCHju36zb22mYBtBtXSx5jJg,Drum Corps International,119000,1920,https://yt3.ggpht.com/ytc/AAUvwng7u3yjX724aXtyPD9MmXbSEc5-iiirn-fvVuY_jQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHju36zb22mYBtBtXSx5jJg
american vanguard,UCHZZM2Cu46Tb-A2K_wKYd6A,Raquel Rodriguez,12900,47,https://yt3.ggpht.com/a/AATXAJyebttvWYwjP8EiJkXNxuPbuLFVkOsH-kUhu7Ir=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHZZM2Cu46Tb-A2K_wKYd6A
american vanguard,UCprs0DXUS-refN1i8FkQkdg,The Atheist Experience,340000,3078,https://yt3.ggpht.com/a/AATXAJzS8yRqAyP1a1z8VQVEUt-t_jbz3dQwrSvXSHZEDg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCprs0DXUS-refN1i8FkQkdg
american vanguard,UCZdQjaSoLjIzFnWsDQOv4ww,Sailing La Vagabonde,1500000,403,https://yt3.ggpht.com/ytc/AAUvwngfkB_uqEbqAU3sU5N0cTR6DydjkjACSNWksp4Y=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCZdQjaSoLjIzFnWsDQOv4ww
american vanguard,UC_x2bHBzrppzLY4AO2QEj_w,Backwater Performance,1040,30,https://yt3.ggpht.com/ytc/AAUvwngk2NTdWujOmOFYoJts-fDbJAkPRaOtPlyIudOC=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_x2bHBzrppzLY4AO2QEj_w
american vanguard,UCbp3o7U6oSa6s-LQBZvOnGg,Kia Motors America,143000,138,https://yt3.ggpht.com/a/AATXAJxzzd8YJVUQEUFS_KIhV0Cwa_edHB2bVGBwOtFtZSY=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCbp3o7U6oSa6s-LQBZvOnGg
american vanguard,UCKzbOHrcaBYAYSirGWDT5sw,Matt Rosendaul,10000,31,https://yt3.ggpht.com/ytc/AAUvwnhhvMi4FWePzdKlDPjRmegTvD-KyEChGC_hhLo3DA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCKzbOHrcaBYAYSirGWDT5sw
stormfront,,,,,,
identitarianism,UCuTqrXLQmeyu3qbc_HObUdA,OsakaSyndrome,2190,704,https://yt3.ggpht.com/ytc/AAUvwniDgRQCE3vxLatvULnbTvC99yKl7Pgf1XyZC4V_7g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCuTqrXLQmeyu3qbc_HObUdA
identitarianism,UCq-04S1vzWPy3G8omi0wVvA,Meghan Murphy,12900,85,https://yt3.ggpht.com/a/AATXAJxuHvCkMBl0y8bz6bEdINEmaz-cDbRF-LFEuq_cgQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCq-04S1vzWPy3G8omi0wVvA
identitarianism,UCXwDgFB1GIdafrHoHaS_gAQ,TheTrue Pooka,9960,310,https://yt3.ggpht.com/a/AATXAJxJZ2I6c_3TaWLZgNF3wZYaSK85nNbPvbsdA5Dsug=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCXwDgFB1GIdafrHoHaS_gAQ
council of conservative citizens,UCCsiAKRKcgzA_372WbXNBaw,Dr. Steve Turley,693000,1791,https://yt3.ggpht.com/a/AATXAJy5W2swgkNjyhNfswUGRd45d5b2nf6XBd3Tax8i=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCCsiAKRKcgzA_372WbXNBaw
council of conservative citizens,UC0uVZd8N7FfIZnPu0y7o95A,ReasonTV,601000,2909,https://yt3.ggpht.com/ytc/AAUvwnhaUtbLjdxE5CnGuNpas9G6IfZU6w5i_XC441g2UQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC0uVZd8N7FfIZnPu0y7o95A
white separatism,,,,,,
right wing death squads,UCz_cDc_2arKIb6SlJoqFT0w,RackaRacka,6310000,168,https://yt3.ggpht.com/a/AATXAJz0jBitekosqNRGK6-uVsz_rfXFkxKLn-OqxjFNxQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCz_cDc_2arKIb6SlJoqFT0w
right wing death squads,UCzuqE7-t13O4NIDYJfakrhw,Democracy Now!,805000,12174,https://yt3.ggpht.com/a/AATXAJw57DN86ka-WqAbdL5w5elSlQmE4UUWtLmJ5hFHFA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzuqE7-t13O4NIDYJfakrhw
right wing death squads,UCfCKvREB11-fxyotS1ONgww,Mark Felton Productions,984000,386,https://yt3.ggpht.com/ytc/AAUvwnhKD6P__kcq7i8dDweTCp-WBpg5BC0k9UEZaBgVPg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCfCKvREB11-fxyotS1ONgww
diversity is a code word for anti-white,UCzS3-65Y91JhOxFiM7j6grg,Funny Or Die,2920000,3921,https://yt3.ggpht.com/a/AATXAJy6zKtTaYxY2bNhRqtuwI-qd0foPOliCYhB1nHZw34=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzS3-65Y91JhOxFiM7j6grg
diversity is a code word for anti-white,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,28800000,75,https://yt3.ggpht.com/a/AATXAJyYW9I23dsUmhdsfKwE4-8KQ2f8aueJNK0-T_S9Qg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCmBA_wu8xGg1OfOkfW13Q0Q
diversity is a code word for anti-white,UCMZ3pOQKKtfssnmKRRJkbtA,IvanDrago2k,3150,135,https://yt3.ggpht.com/ytc/AAUvwnjYUrsOfVgOwZTaUk-LNjDF0R4NWECGsw0_t7A7=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMZ3pOQKKtfssnmKRRJkbtA
diversity is a code word for anti-white,UCaLAPeqpcE5y73I90ErIy5g,Rajnesh Kumar Siwal,8410,71,https://yt3.ggpht.com/a/AATXAJwf5fI24YevCq9fuEWccAYDVHH5vnBAoHHGgY6xLw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCaLAPeqpcE5y73I90ErIy5g
diversity is a code word for anti-white,UCVdR0X9X-VZxoYIwu7nbLqg,All Musculation,334000,1742,https://yt3.ggpht.com/ytc/AAUvwngFjC5wtdEPVc4zcv4Ab2T-MRXDvZlSwvgh4crUbQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCVdR0X9X-VZxoYIwu7nbLqg
league of the south,UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,13300000,1151,https://yt3.ggpht.com/ytc/AAUvwng1mEXQg8LrH_cyD7ntn_5B87gG-hlyP-q6hOZ5Lg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2t5bjwHdUX4vM2g8TRDq5g
league of the south,UC_10eIDL370WEiBtowqrvuw,PEM,1500,92,https://yt3.ggpht.com/ytc/AAUvwnh7i6U1irSoB5ZQtOCRhXANQfoiT4cUAUw2Ld46tQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_10eIDL370WEiBtowqrvuw
league of the south,UCDyCK-HRoSqUsowdKzOVHZA,It's a Southern Thing,435000,350,https://yt3.ggpht.com/ytc/AAUvwngxNld8RYQ2CdPTAWiCBRMFCtwcnK4Dy5h5eakg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCDyCK-HRoSqUsowdKzOVHZA
league of the south,UC-8EajpR0EcIuWWRaW3EFaw,Jawga Boyz,513000,99,https://yt3.ggpht.com/a/AATXAJzkIomxKyaWirWmbcBq0DVhGb06CEEsUd6Qy_TCpw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC-8EajpR0EcIuWWRaW3EFaw
league of the south,UCUf53DHwoQw4SvETXZQ2Tmg,Redmercy,1230000,2727,https://yt3.ggpht.com/a/AATXAJzZI5LH60z9XSh5fw1gUJffInw75-V32B6Hv5YQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCUf53DHwoQw4SvETXZQ2Tmg
league of the south,UCsE_m2z1NrvF2ImeNWh84mw,Active Self Protection,2030000,1818,https://yt3.ggpht.com/a/AATXAJxgOhiUeuY-MZhXJAWJXszka-1HxSGxdnEJJaBWG64=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCsE_m2z1NrvF2ImeNWh84mw
league of the south,UCAKdbp1bKIdjqjRLIKvXCRA,Give Heart Records,1550000,371,https://yt3.ggpht.com/a/AATXAJynBauFxeNPpi-jO_Q1_BSf75DzAfNJJ7AqUFzdZw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCAKdbp1bKIdjqjRLIKvXCRA
