search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
hammerskin,DJcJy0fa-4c,GW2 Tormented Hammer Skin,7507,Dulfy,www.youtube.com/watch/?v=DJcJy0fa-4c
hammerskin,Y78Pt9ifvCw,Milano. Il raduno nazi-rock a Rogoredo,14149,Il Fatto Quotidiano,www.youtube.com/watch/?v=Y78Pt9ifvCw
hammerskin,-IljXvEXS9o,TRANSFORMERS Online 变形金刚 - Megatron Revenge Of The Fallen Ice Hammer Skin One For All Gameplay,2885,MMOJACKX57,www.youtube.com/watch/?v=-IljXvEXS9o
hammerskin,xUxVY8piRmE,FORTNITE - HOW TO GET THE EXCLUSIVE GOLDEN HAMMER SKIN!,2629,Gaming-Grizzly,www.youtube.com/watch/?v=xUxVY8piRmE
hammerskin,Duxj50Fe21w,"Poppy, Keeper Of The Hammer Skin Spotlight",7523,GrimlyGaming,www.youtube.com/watch/?v=Duxj50Fe21w
hammerskin,HqfIGYUhLqc,NEW THE BIG HAMMER SKIN (HUNGRY SHARK WORLD),2913,Bagoyee,www.youtube.com/watch/?v=HqfIGYUhLqc
hammerskin,pgo6tg5-8fQ,[CLOSED]GW2 Weekly Giveaway - 14 - Choya Pinata Mini &amp; Choya Hammer Skin,331,Quoundo Games,www.youtube.com/watch/?v=pgo6tg5-8fQ
hammerskin,pruxII9QMkE,World War 3 SGT. Hammer Skin - Heroes of the Storm,4291,AdriaCraft,www.youtube.com/watch/?v=pruxII9QMkE
hammerskin,_pgv8wzUa9w,Scrap Mechanic Survival | Moding - Making a Great Neck Wrench Hammer Skin,506,00Fant,www.youtube.com/watch/?v=_pgv8wzUa9w
hammerskin,MqQPuiiLOCY,War World III Sgt Hammer - Skin Spotlight and Opinions!,912,acegamestv,www.youtube.com/watch/?v=MqQPuiiLOCY
red ice tv,Kfuuv8mC6xg,What It Mean To Be Pro-European?,25503,Lauren Martins,www.youtube.com/watch/?v=Kfuuv8mC6xg
red ice tv,vJ_YxluCvag,Questions Liberals Can Cringe at (ft. Red Ice TV),146694,Vaush,www.youtube.com/watch/?v=vJ_YxluCvag
red ice tv,vcRoDLWtWWw,Lana from Red Ice TV Breaks Down the Things White People Can&#39;t Have Because it&#39;s Racist,1560,The F/S Effect,www.youtube.com/watch/?v=vcRoDLWtWWw
red ice tv,uSX97HVh35k,Lana from Red Ice TV &amp; Jesse Lee Peterson on How White People Should Respond to Anti-White Attacks,1161,The F/S Effect,www.youtube.com/watch/?v=uSX97HVh35k
red ice tv,FHxEUiuUJNg,Lana from Red Ice TV on Whether a White Majority Makes a Perfect Country,506,The F/S Effect,www.youtube.com/watch/?v=FHxEUiuUJNg
red ice tv,hZDCO-qRuoU,Debunked: Red Ice TV &quot;Go back to Europe&quot;,31654,UC,www.youtube.com/watch/?v=hZDCO-qRuoU
red ice tv,Z3zyE_pIQgY,Red Ice TV Presents... &quot;You&#39;re Just Like the Left&quot;,723,The F/S Effect,www.youtube.com/watch/?v=Z3zyE_pIQgY
red ice tv,rN_Ei_Jz2F8,DEBUNKED: Red Ice TV - Questions Liberals Can&#39;t Answer,14288,UC,www.youtube.com/watch/?v=rN_Ei_Jz2F8
red ice tv,-F8IQ2X7jC8,Red Ice TV Presents... &quot;An Uprising Against our Very Existence&quot;,239,The F/S Effect,www.youtube.com/watch/?v=-F8IQ2X7jC8
red ice tv,0wrepSW4eJI,Lana from Red Ice TV is in a Book Called &quot;Sisters in Hate;&quot; IT&#39;S ALL LIES!,513,The F/S Effect,www.youtube.com/watch/?v=0wrepSW4eJI
red ice tv,EpWjEXz1X14,Red Ice TV Presents... &quot;Ethnostates Will Never Work&quot;,296,The F/S Effect,www.youtube.com/watch/?v=EpWjEXz1X14
red ice tv,ZYGW2V_fJ8U,Henrik of Red Ice TV on the Coronavirus Teaching Us a Hard Lesson About our Past,209,The F/S Effect,www.youtube.com/watch/?v=ZYGW2V_fJ8U
red ice tv,tYnZdjFjLEU,Lana from Red Ice TV Explains How To &quot;Decolonize&quot; Your Life &amp; Be Free Of White Colonialism,377,The F/S Effect,www.youtube.com/watch/?v=tYnZdjFjLEU
red ice tv,sEHNRd1bo_8,Lana from Red Ice TV Explains How to Become an Empowered Female,364,The F/S Effect,www.youtube.com/watch/?v=sEHNRd1bo_8
red ice tv,iSLlmYeZ9yQ,Why Lana from Red Ice TV Supports Free Speech,182,The F/S Effect,www.youtube.com/watch/?v=iSLlmYeZ9yQ
red ice tv,b_vTo-8OZAU,Chb2 RED ICE TV BANNED AFTER GAINING 300K SUBS,9456,chb2 official,www.youtube.com/watch/?v=b_vTo-8OZAU
red ice tv,ikYyA9oMidA,"Lana Lokteff discusses Nationalism, Paganism and the movement",3281,Dia Beltran,www.youtube.com/watch/?v=ikYyA9oMidA
red ice tv,JpnOSTcqSkk,ShooterGang Kony - Red Ice (Official Video),404804,ShooterGang Kony,www.youtube.com/watch/?v=JpnOSTcqSkk
red ice tv,4iteuW4ZISU,RED ICE TV STRUCK with HAMMER &amp; SICKLE - The Censorship Continues,429,RTR TRUTH MEDIA,www.youtube.com/watch/?v=4iteuW4ZISU
red ice tv,cVhbPCsT_TY,Red VS Green Ice Cream Mukbang 빨간색 초록색 아이스크림 먹방 DONA 도나,40863892,DONA 도나,www.youtube.com/watch/?v=cVhbPCsT_TY
unite the right,NEWJVLNG1SE,"Unite the Right 2 Rally held in Washington, DC",6926,11Alive,www.youtube.com/watch/?v=NEWJVLNG1SE
unite the right,nAHYhJ2Mjpc,LIVE: ‘Unite the Right 2’ rally and counter protests hit DC one year after Charlottesville,77912,Ruptly,www.youtube.com/watch/?v=nAHYhJ2Mjpc
unite the right,vrrcJxjzAuY,USA: &#39;Unite the Right 2&#39; goes head to head with counter-protest in DC,16331,Ruptly,www.youtube.com/watch/?v=vrrcJxjzAuY
unite the right,4yHuechurCg,Indiana American Guard among protestors at Charlottesville &#39;Unite the Right&#39; rally,617,WRTV Indianapolis,www.youtube.com/watch/?v=4yHuechurCg
unite the right,-M2KQSP5CSI,What We Saw at the Unite the Right II Protest,45959,ReasonTV,www.youtube.com/watch/?v=-M2KQSP5CSI
unite the right,rIlsvJh-Av8,Police prepare for the &quot;Unite the Right&quot; rally,931,ABC 10 News,www.youtube.com/watch/?v=rIlsvJh-Av8
unite the right,UGsM1DPLfoM,Organiser of Unite the Right rally heading to DC,337,AP Archive,www.youtube.com/watch/?v=UGsM1DPLfoM
unite the right,IuXKZ6dnY1E,Thousands take to DC streets for Sunday&#39;s Unite the Right 2 rally,2854,11Alive,www.youtube.com/watch/?v=IuXKZ6dnY1E
unite the right,oX0mpVLnUu0,&#39;Unite the Right 2&#39; rally held in Washington D.C.,357,13News Now,www.youtube.com/watch/?v=oX0mpVLnUu0
unite the right,zccVQjG3a5M,4 charged with &#39;Unite the Right&#39; rally violence,298,Newsy,www.youtube.com/watch/?v=zccVQjG3a5M
unite the right,FHk6o87_sFc,LIVE: ‘Unite the Right’ organaniser gives press conference on car attack at Charlottesville,17940,Ruptly,www.youtube.com/watch/?v=FHk6o87_sFc
unite the right,T5ZCFynSomc,‘Unite the Right’ counter-protest draws thousands,7186,Channel 4 News,www.youtube.com/watch/?v=T5ZCFynSomc
unite the right,4X4qeu5zLVI,USA: Unite the Right organiser shutdown after blaming Charlottesville chaos on &#39;anti-white hate’,34090,Ruptly,www.youtube.com/watch/?v=4X4qeu5zLVI
unite the right,z7Bftlvh1qs,LIVE after car plows into counter-protesters at Alt Right rally in Charlottesville,344806,Ruptly,www.youtube.com/watch/?v=z7Bftlvh1qs
unite the right,0ryzDg_0Vzk,Unite the Right 2: Counter-protesters vastly outnumber rally participants,2836,WUSA9,www.youtube.com/watch/?v=0ryzDg_0Vzk
unite the right,-awKZVE1tj8,Maryland State Agencies Prepare For Unite The Right Rally,173,WJZ,www.youtube.com/watch/?v=-awKZVE1tj8
unite the right,mS8RzK-2pSI,"Could MAGA protests in DC end like Unite the Right 2 rally, in a whimper?",458,WUSA9,www.youtube.com/watch/?v=mS8RzK-2pSI
unite the right,zFXXDAkgF8Q,Two years later: Charlottesville Unite the Right rally,339,WSLS 10,www.youtube.com/watch/?v=zFXXDAkgF8Q
unite the right,yWWtkP5zCL4,"Maryland, DC Prepare For Unite The Right Rally",311,WJZ,www.youtube.com/watch/?v=yWWtkP5zCL4
unite the right,arNhJO2pvtY,‘Unite the Right’ emails reveal potential speakers,2009,FOX 5 DC,www.youtube.com/watch/?v=arNhJO2pvtY
white power,WF_DRElWKUA,Trump Shares Racist &#39;White Power&#39; Video,35097,HuffPost,www.youtube.com/watch/?v=WF_DRElWKUA
white power,KnI9c4_xu8w,The rise of white supremacy and its new face,98327,Global News,www.youtube.com/watch/?v=KnI9c4_xu8w
white power,ZC_6udtGzxQ,Trump supporter repeatedly makes OK white power sign at Florida rally,7952,The Independent,www.youtube.com/watch/?v=ZC_6udtGzxQ
white power,0cO6KV0_jDc,White Supremacy And The Role in Policing In The U.S.,16029,Bloomberg Quicktake: Now,www.youtube.com/watch/?v=0cO6KV0_jDc
white power,HZy5Pcho-4s,VERIFY: Is the &#39;O.K.&#39; sign a white power symbol?,10256,KHOU 11,www.youtube.com/watch/?v=HZy5Pcho-4s
white power,7vbrb-Fik-M,How the &#39;okay&#39; hand symbol was co-opted by the alt-right,57031,Washington Post,www.youtube.com/watch/?v=7vbrb-Fik-M
white power,hCNMzOWWPd8,Trump retweets then deletes video of man yelling ‘white power’,390013,CNN,www.youtube.com/watch/?v=hCNMzOWWPd8
white power,zWbEEMopOTA,"Trump retweets, then deletes, racist video calling for &#39;white power&#39;",10578,CGTN,www.youtube.com/watch/?v=zWbEEMopOTA
white power,E7ks67ZxBbA,President Trump Retweets Video Of Supporter Shouting &#39;White Power&#39;,10358,Newsy,www.youtube.com/watch/?v=E7ks67ZxBbA
white power,C9YPrR0hNW8,Kayleigh McEnany&#39;s Weak Spin On Trump&#39;s White Supremacy Remarks,15069,HuffPost,www.youtube.com/watch/?v=C9YPrR0hNW8
white power,gwAi2lfu6XA,What Trump&#39;s response to white supremacist groups means,111141,PBS NewsHour,www.youtube.com/watch/?v=gwAi2lfu6XA
white power,GfAqQeXYPOM,Fox&#39;s Tucker Carlson calls white supremacy problem a hoax,290413,CNN,www.youtube.com/watch/?v=GfAqQeXYPOM
white power,fs20hbCYsnw,Former White Power Skinheads Are Helping to End Racism,24514,FUSION,www.youtube.com/watch/?v=fs20hbCYsnw
white power,uiXtmBevOM0,White supremacy in America,9162,Newsy,www.youtube.com/watch/?v=uiXtmBevOM0
white power,0qD47QFFkTU,&#39;Racism is evil&#39;: Trump condemns white supremacist groups after deadly protest in Charlottesville,240256,Business Insider,www.youtube.com/watch/?v=0qD47QFFkTU
white power,8q8TDo4T-nA,The global network of the white supremacy movement | DW Stories,13388,DW News,www.youtube.com/watch/?v=8q8TDo4T-nA
white power,GWEBwHAH1HU,"Woman declares &#39;I believe in white power,&#39; charged after dispute in Home Depot for not wearing mask",398663,ABC 7 Chicago,www.youtube.com/watch/?v=GWEBwHAH1HU
white power,jk-x2ocCr0c,Trump retweets man chanting &#39;white power&#39;,2345,KTNV Channel 13 Las Vegas,www.youtube.com/watch/?v=jk-x2ocCr0c
white power,lgRS1M97CHQ,Trump: We must condemn white supremacy,241286,CNN,www.youtube.com/watch/?v=lgRS1M97CHQ
white power,1NWFmqWLPAc,Congressional Hearing on White Supremacy in U.S. Military Brings Expert to Tears | NowThis,144574,NowThis News,www.youtube.com/watch/?v=1NWFmqWLPAc
white ethnostate,puJ-arJgkZU,Gary Younge interviews Richard Spencer: &#39;Africans have benefited from white supremacy&#39;,640286,The Guardian,www.youtube.com/watch/?v=puJ-arJgkZU
white ethnostate,KnI9c4_xu8w,The rise of white supremacy and its new face,98327,Global News,www.youtube.com/watch/?v=KnI9c4_xu8w
white ethnostate,5k8tSXLLCEQ,How Would You Make an Ethnostate? - Destiny Debates,348140,Destiny,www.youtube.com/watch/?v=5k8tSXLLCEQ
white ethnostate,uiXtmBevOM0,White supremacy in America,9162,Newsy,www.youtube.com/watch/?v=uiXtmBevOM0
white ethnostate,MX8IQ-YffxM,White Nationalists Disrupt Jewish Author&#39;s Book Reading | NowThis,211851,NowThis News,www.youtube.com/watch/?v=MX8IQ-YffxM
white ethnostate,uYqua6MhbSo,How to Build a White Ethnostate feat. Tara McCarthy,62265,"Hi, I Think I'm Real",www.youtube.com/watch/?v=uYqua6MhbSo
white ethnostate,rSWrGQLcHSM,Ethnostate Ethnostate || International Nationalism || Global Anti-Globalism,184853,Jreg,www.youtube.com/watch/?v=rSWrGQLcHSM
white ethnostate,4Or_PLvWqVU,Boise becomes third city in Pacific Northwest to denounce white nationalism,1604,Idaho News 6,www.youtube.com/watch/?v=4Or_PLvWqVU
white ethnostate,6T3rQzmo9kk,Reverse Ethnostate || Race Accelerationism,336544,Jreg,www.youtube.com/watch/?v=6T3rQzmo9kk
white ethnostate,9McAO5k-kzk,The Truth: Liberals Want a White Ethnostate,8665,"Hi, I Think I'm Real",www.youtube.com/watch/?v=9McAO5k-kzk
white ethnostate,QA_RLnzNPMA,Creepy Stefan Molyneux Busts A Nut Thinking About A White Ethnostate,13805,The Progressive Voice,www.youtube.com/watch/?v=QA_RLnzNPMA
white ethnostate,pub7nB-JwQ0,Japan’s Ethnostate and The Alt-Right | Pixel_Hipster,4250,Pixel_Hipster,www.youtube.com/watch/?v=pub7nB-JwQ0
white ethnostate,mT5u9KYsSNU,Oregon Historical Quarterly takes a deep dive into Oregon’s white supremacist roots,897,KGW News,www.youtube.com/watch/?v=mT5u9KYsSNU
white ethnostate,K8CevYgqjv8,Night 2: Analysing the Far Right demand for an Ethno-state | Shaykh Jafar Ladak | Fatimiyya 2019,367,AIM Islam,www.youtube.com/watch/?v=K8CevYgqjv8
white ethnostate,Txr2BUHqAlQ,Sargon Of Akkad CALLED OUT By Tara McCarthy Skeptic Vs White Ethnostate Douche &#39;White Genocide&#39;,3535,The Progressive Voice,www.youtube.com/watch/?v=Txr2BUHqAlQ
white ethnostate,RiQcBcEl_hE,"AMERICA: White Ethno-State, Multicultural Nation, or Melting Pot? (Trailer)",2615,The Fallen State,www.youtube.com/watch/?v=RiQcBcEl_hE
white ethnostate,1qQNYukh-n0,Wealthy blacks commit more crime than poor whites? Ft. JonTron,245339,Destiny,www.youtube.com/watch/?v=1qQNYukh-n0
white ethnostate,fBqqEtq5ZJ8,Lauren Southern Calls Richard Spencer&#39;s Arguments New Ethnostate And White Nationalism: DEBUNKED,4575,The Progressive Voice,www.youtube.com/watch/?v=fBqqEtq5ZJ8
white ethnostate,FVp7PFQ0JO4,"Trump Picks White Supremacist Leader as California Delegate, Then Blames Selection on Database Error",10087,Democracy Now!,www.youtube.com/watch/?v=FVp7PFQ0JO4
white ethnostate,JKVpORDJOLM,Should We Preserve a Culture with an Ethnostate - Debate with Twitter User,109646,Destiny,www.youtube.com/watch/?v=JKVpORDJOLM
14 words,Cp94LjJHPco,Fourteen Words,8137,Audiopedia,www.youtube.com/watch/?v=Cp94LjJHPco
14 words,Sj2WItLzEgc,14 Words the English Language Needs,1670120,Good Mythical Morning,www.youtube.com/watch/?v=Sj2WItLzEgc
14 words,iwzXGV1mh7U,Speak English Fluently Like Native Speakers using only 14 Words explained in Urdu,78227,Vocabineer,www.youtube.com/watch/?v=iwzXGV1mh7U
14 words,TnnQ8GtqxJc,14 WORDS THAT HAVE BEING MISUNDERSTOOD,2871,Christian House,www.youtube.com/watch/?v=TnnQ8GtqxJc
14 words,saJ7u4tkctw,14 Words About Plants,2906,Miacademy Learning Channel,www.youtube.com/watch/?v=saJ7u4tkctw
14 words,f_UHK_TC0fs,Our 14 Words,2146,What We Feel - Topic,www.youtube.com/watch/?v=f_UHK_TC0fs
14 words,7etdu-n-N0o,"Class 5 English Activity page 14 , Words we know",15746,SANSKAR MATHS CLUB,www.youtube.com/watch/?v=7etdu-n-N0o
14 words,96g11_NbtDE,14. Words | Nacho Sotomayor,509,Absolut Ambient,www.youtube.com/watch/?v=96g11_NbtDE
14 words,LPS8qA3ywao,Andy Andrews - The Responsible Decision 3/14 &quot;Words of Wisdom&quot;,8193,100huntley,www.youtube.com/watch/?v=LPS8qA3ywao
14 words,hDxh51vayag,"14 Powerful Words: Despites Arrests and Repression, Nationalism Rising All Across the White World",9079,Vesti News,www.youtube.com/watch/?v=hDxh51vayag
14 words,_re_I5PIq_8,The 14 Words You Should Never Say to An RV Salesman,2594,The RV Dummy is Class B,www.youtube.com/watch/?v=_re_I5PIq_8
14 words,FuRcpC7RpKE,#14 | Translate English to Hindi Words Online | Word Meaning English to Hindi | Translate Site,19255,Be the Perfect,www.youtube.com/watch/?v=FuRcpC7RpKE
14 words,5EzyPy_-PFY,STD-5  UNIT-1 | Pg 14  &#39;Words we know&#39; (2) - First and Last  | BCPT (English E.Teach),6850,English E.Teach,www.youtube.com/watch/?v=5EzyPy_-PFY
14 words,KbBjJSGM8J4,Day 14 | 5 Words a Day | Increase Vocabulary,269,the.eduMate,www.youtube.com/watch/?v=KbBjJSGM8J4
14 words,9tu0QxMiz-4,Learn the Dutch language: lesson 14 words in de bank,656,Learn languages,www.youtube.com/watch/?v=9tu0QxMiz-4
14 words,50sVMNMYNjA,English Words Americans Mispronounce ❌ Difficult English Words | Common Mistakes,1048706,Rachel's English,www.youtube.com/watch/?v=50sVMNMYNjA
14 words,0KkTv-P1D6E,STD-5  UNIT-1 | Pg 14  &#39;Words we know&#39; (4) _ Making Sentences-2  | BCPT (English E.Teach),1093,English E.Teach,www.youtube.com/watch/?v=0KkTv-P1D6E
14 words,gnxHoHGmPuA,14 Words for INTERMEDIATE Learners | Learn Thai with Shelby,2322,Learn Thai with Shelby,www.youtube.com/watch/?v=gnxHoHGmPuA
14 words,jh36n4Sb6Is,STD-5  UNIT-1 | Pg 14  &#39;Words we know&#39; (1) - Questions on words  | BCPT (English E.Teach),23116,English E.Teach,www.youtube.com/watch/?v=jh36n4Sb6Is
14 words,Uw761QvUdiE,Mastering English Vocabulary using Root Words: Part - 14 | Govt Exams | SSC CGL | IBPS | RRB | SBI,9216,BYJU'S Govt. Exams Prep.,www.youtube.com/watch/?v=Uw761QvUdiE
american vanguard,WWZiAvX0Vow,1932 Ford Coupe &quot;AMERICAN GRAFFITI&quot; For Sale,909,Vanguard Motor Sales,www.youtube.com/watch/?v=WWZiAvX0Vow
american vanguard,wTTTZ4M4428,Vanguard: A Conversation on the Forgotten Story of Black Women&#39;s Epic Struggle for Political Power,2409,AmericanExperiencePBS,www.youtube.com/watch/?v=wTTTZ4M4428
american vanguard,50iNGWvpwO8,Movie Powerful Action 2020 Full Length English latest HD New Best Action Movies,145028,ЗВЕЗДНАЯ ЖИЗНЬ,www.youtube.com/watch/?v=50iNGWvpwO8
american vanguard,AscOvQ5SQzE,American Vanguard,64,Why Invest In,www.youtube.com/watch/?v=AscOvQ5SQzE
american vanguard,OkLnSP4F1iQ,"How We Became Millionaires with Index Funds | Vanguard, Schwab, &amp; Fidelity",1302418,Our Rich Journey,www.youtube.com/watch/?v=OkLnSP4F1iQ
american vanguard,0zJQu-E7wKI,American Funds Or Vanguard?,1736,Heritage Wealth Planning,www.youtube.com/watch/?v=0zJQu-E7wKI
american vanguard,QYNJQ4PzQYQ,American Vanguard,27,Why Invest In,www.youtube.com/watch/?v=QYNJQ4PzQYQ
american vanguard,lK5h64QO9ZY,American Vanguard,37,Why Invest In,www.youtube.com/watch/?v=lK5h64QO9ZY
american vanguard,UXwHO-_rmNQ,Buchholz vs Vanguard HS Highlights 2019,6074,Ubora Films,www.youtube.com/watch/?v=UXwHO-_rmNQ
american vanguard,ujLN8t-tTWE,Vanguard vs Lake Weir Highlights 2019,2673,Ubora Films,www.youtube.com/watch/?v=ujLN8t-tTWE
american vanguard,nheymenziyg,Dave Ramsey&#39;s 12% Mutual Fund Vs. Vanguard Index Fund (VTSAX). What&#39;s The Better Investment?,5815,My Financial Friend,www.youtube.com/watch/?v=nheymenziyg
american vanguard,awjEdGf815w,Thursday&#39;s Vanguard Boot Review: Is American Made Better?,120174,Stridewise,www.youtube.com/watch/?v=awjEdGf815w
american vanguard,rqRlRnFs_IU,New Action Movies 2020 Full Length English latest HD New Best Action Movies,115764,ЗВЕЗДНАЯ ЖИЗНЬ,www.youtube.com/watch/?v=rqRlRnFs_IU
american vanguard,BWuDhAbNKCk,Growth Fund of America Vs. Vanguard Up &amp; Down Markets,3441,Heritage Wealth Planning,www.youtube.com/watch/?v=BWuDhAbNKCk
american vanguard,gR3LZvLBoXc,Ocala Vanguard 2020 WR Leonard Manuel at Paradise Camp,2490,InsideTheU,www.youtube.com/watch/?v=gR3LZvLBoXc
american vanguard,XdagSJDYdhc,Action Movie 2020 PROTECTOR English Full Length English latest HD New Best Action Movies,196080,ЗВЕЗДНАЯ ЖИЗНЬ,www.youtube.com/watch/?v=XdagSJDYdhc
american vanguard,9LfRVAAcRA0,African American Vanguard Awards   Red Carpet 2015,164,OnDaSpotLIVE,www.youtube.com/watch/?v=9LfRVAAcRA0
american vanguard,R0WM1t1YYLU,Vanguard Founder Jack Bogle: A &#39;Hero&#39; To American Investors,2820,CNBC Make It.,www.youtube.com/watch/?v=R0WM1t1YYLU
american vanguard,WTlps7IoRU4,American Vanguard rings the NYSE Opening Bell,431,New York Stock Exchange,www.youtube.com/watch/?v=WTlps7IoRU4
american vanguard,X-FkwDni-k4,Top 5 Best Vanguard ETFs for Passive Investing (For Beginners),55307,Investing Engineered,www.youtube.com/watch/?v=X-FkwDni-k4
identitarianism,f5eq-4xEAKk,The European hipsters who are appealing to the far right,213052,SBS Dateline,www.youtube.com/watch/?v=f5eq-4xEAKk
identitarianism,MjMZqUC30qM,Germany: Identitarian demo met with counter protest in Munich,2028,Ruptly,www.youtube.com/watch/?v=MjMZqUC30qM
identitarianism,k7DuumkURYQ,I am an identitarian,154972,Jreg,www.youtube.com/watch/?v=k7DuumkURYQ
identitarianism,NdNUigNGEi0,Why do I Reject Identitarianism - Jordan Peterson,4092,Dose of Truth,www.youtube.com/watch/?v=NdNUigNGEi0
identitarianism,bHVm4I87Ikc,Austria: Identitarian Movement rally met with counter-demo,9606,Ruptly,www.youtube.com/watch/?v=bHVm4I87Ikc
identitarianism,YT9JUcYWvUk,Germany: Multiple activists arrested in ‘Identitarian Movement’ counter-protest,9416,Ruptly,www.youtube.com/watch/?v=YT9JUcYWvUk
identitarianism,YY5uQRQZFnA,European Far-Right Activists Target Mainstream Politics,572782,Journeyman Pictures,www.youtube.com/watch/?v=YY5uQRQZFnA
identitarianism,ONvQ0Bkz_2Q,How to Pronounce Identitarianism,145,Pronunciation Guide,www.youtube.com/watch/?v=ONvQ0Bkz_2Q
identitarianism,bzChlEebAb0,Identitarianism Meaning,274,ADictionary,www.youtube.com/watch/?v=bzChlEebAb0
identitarianism,knP6bXDR-OU,Austria: ‘We should send them back’ – Identitarian activists rally in against Turkey,3529,Ruptly,www.youtube.com/watch/?v=knP6bXDR-OU
identitarianism,YheexqPviMc,Interregnum #52 — &#39;Catholic and Identitarian&#39; with Julien Langella and Jason Rogers (Part 1),1517,Arktos,www.youtube.com/watch/?v=YheexqPviMc
identitarianism,LiIkh3kIqHs,infinite white identitarianism DESTROYS gamer (epic!!!),432,OsakaSyndrome,www.youtube.com/watch/?v=LiIkh3kIqHs
identitarianism,bGi7pTDejtw,The Same Drugs: Stuart Parker on identitarianism and the current state of the left,3006,Meghan Murphy,www.youtube.com/watch/?v=bGi7pTDejtw
identitarianism,imbrwibilkQ,James Allsup Doesn&#39;t Understand Identitarianism,122424,The Thinkery,www.youtube.com/watch/?v=imbrwibilkQ
identitarianism,blHvuqe9Vfk,"Identitarianism And Antisemitism Are Making A COMEBACK, Woke Celebrities Are Making Them WORSE",260072,Timcast IRL,www.youtube.com/watch/?v=blHvuqe9Vfk
identitarianism,wVhOrclAvvc,Germany: Tensions mar Frankfurt Book Fair as Identitarians present new book,1448,Ruptly,www.youtube.com/watch/?v=wVhOrclAvvc
identitarianism,mPE813tUHS0,Italy: Generazione Identitaria hosts second &#39;sports day in defense of homeland&#39;,4531,Ruptly,www.youtube.com/watch/?v=mPE813tUHS0
identitarianism,OAsBvqVaK90,Identitarians Set Sail Toward Libyan Coast,2585,VOA Africa,www.youtube.com/watch/?v=OAsBvqVaK90
identitarianism,j744DaP_6ZI,France: Hundreds join far-right Generation Identity march &#39;against Islamists&#39; in Paris,8360,Ruptly,www.youtube.com/watch/?v=j744DaP_6ZI
identitarianism,e7d8NY9lwgg,What does identitarian mean?,205,What Does That Mean?,www.youtube.com/watch/?v=e7d8NY9lwgg
council of conservative citizens,2tIEDgj6raA,Council of Conservative Citizens National Conference,3879,Kyle Rogers,www.youtube.com/watch/?v=2tIEDgj6raA
council of conservative citizens,PKy2WIZz2mE,How is The Council Of Conservative Citizens Different From ISIS? (1/2),3601,Thom Hartmann Program,www.youtube.com/watch/?v=PKy2WIZz2mE
council of conservative citizens,6ertnhvPA7A,Dr. Gary Roper speaks on slavery in the American south.,1883,Kyle Rogers,www.youtube.com/watch/?v=6ertnhvPA7A
council of conservative citizens,sClbfqsKKgY,How is The Council Of Conservative Citizens Different From ISIS? (2/2),1697,Thom Hartmann Program,www.youtube.com/watch/?v=sClbfqsKKgY
council of conservative citizens,hulktAKLl_k,America Under Attack,11904,Kyle Rogers,www.youtube.com/watch/?v=hulktAKLl_k
council of conservative citizens,IZuK0L927lA,What is the council cited in Charleston shooter&#39;s site?,2573,CNN,www.youtube.com/watch/?v=IZuK0L927lA
council of conservative citizens,H6RMMXnvfbg,Council Of Conservative Citizens Plans Annual Conference In Nashville,258,NewsChannel 5,www.youtube.com/watch/?v=H6RMMXnvfbg
council of conservative citizens,nWszd_4Rcfw,Racism is a Toxic Undercurrent of Anti-Government Cliven Bundy Philosophy,1329,Dystopia Now,www.youtube.com/watch/?v=nWszd_4Rcfw
council of conservative citizens,ZYRKIOlSQ1o,Cliven Bundy Defends Racist Statements in Press Conference,173,Dystopia Now,www.youtube.com/watch/?v=ZYRKIOlSQ1o
council of conservative citizens,P8CLNUEdV9A,Conservatives Message to Women: &quot;Get Married&quot;,219,Dystopia Now,www.youtube.com/watch/?v=P8CLNUEdV9A
council of conservative citizens,6gSsG-Y5VlE,Timothy McVeigh: Confessions of a Right-Wing Terrorist,20951,Dystopia Now,www.youtube.com/watch/?v=6gSsG-Y5VlE
council of conservative citizens,DKeumnDsZK8,Right-Wingers Distance Themselves From RACIST Cliven Bundy,411,Dystopia Now,www.youtube.com/watch/?v=DKeumnDsZK8
council of conservative citizens,59k_eeTXG_0,Cliven Bundy Makes Blatantly RACIST Statements,3823,Dystopia Now,www.youtube.com/watch/?v=59k_eeTXG_0
council of conservative citizens,qz8SED4hszM,KKK Infiltrated Florida Police Dept.,1550,Dystopia Now,www.youtube.com/watch/?v=qz8SED4hszM
council of conservative citizens,U7XnrHolXv4,White Supremacists Donate Big To Republicans,4157,The Majority Report w/ Sam Seder,www.youtube.com/watch/?v=U7XnrHolXv4
council of conservative citizens,RIwYPWCjmLo,Rachel Maddow: FOX News&#39; Voter Fraud Conspiracy Theories,1569,Dystopia Now,www.youtube.com/watch/?v=RIwYPWCjmLo
council of conservative citizens,Hrxe1z2WZOQ,FOX News Created Standoff at Cliven Bundy Ranch,2814,Dystopia Now,www.youtube.com/watch/?v=Hrxe1z2WZOQ
council of conservative citizens,YBkiiJEfJMc,GOP Inferiority Baiting Was Key to Winning the South,998,Dystopia Now,www.youtube.com/watch/?v=YBkiiJEfJMc
council of conservative citizens,Z1pE7t10esI,Cliven Bundy Admits He&#39;s a Welfare Queen in a Cowboy Hat,980,Dystopia Now,www.youtube.com/watch/?v=Z1pE7t10esI
