search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
black dissent,QTWV-XcROWk,Judge Amy Coney Barrett&#39;s Views On Criminal Justice - A Dissent Ruling Study,40,10 Minutes for Democracy,www.youtube.com/watch/?v=QTWV-XcROWk
black dissent,ukM8O-HtaQU,Black clover「AMV」Seconds Away - Dissent,1056,Libersgatti,www.youtube.com/watch/?v=ukM8O-HtaQU
black dissent,7spKszFH8Xc,The Death of Dissent / Peter Hitchens / Man Rampant S2:E1,34064,Canon Press,www.youtube.com/watch/?v=7spKszFH8Xc
black dissent,QijH4UAqGD8,Get comfortable with being uncomfortable | Luvvie Ajayi,2242500,TED,www.youtube.com/watch/?v=QijH4UAqGD8
black dissent,pwlZHwXrozo,Seconds Away - Dissent [HD],1760317,MontageRock,www.youtube.com/watch/?v=pwlZHwXrozo
black dissent,5adE7kHqTLU,On Power Dissent and Racism - A Discussion with Noam Chomsky,18241,Agoras Magazine,www.youtube.com/watch/?v=5adE7kHqTLU
black dissent,Azt4THpjm9k,Democracy And Dissent,8,The Black Road - Topic,www.youtube.com/watch/?v=Azt4THpjm9k
black dissent,XrOcxrla5fI,Plessy v  Ferguson 1896 Harlan&#39;s Dissent,105,Age of Enlightenment,www.youtube.com/watch/?v=XrOcxrla5fI
black dissent,dS10PKeCQbM,"Bend The Knee: How Any Dissent Is Being Punished, Dave Rubin Responds | POLITICS | Rubin Report",61760,The Rubin Report,www.youtube.com/watch/?v=dS10PKeCQbM
black dissent,QvW4HmtlETE,‘Dissent is not allowed in crazy town’,41096,Sky News Australia,www.youtube.com/watch/?v=QvW4HmtlETE
black dissent,GFbHHx2uv1g,"Swine Of Dissent - An Uprising (Full Album, 2020)",3928,New Wave Of Old School Thrash Metal,www.youtube.com/watch/?v=GFbHHx2uv1g
black dissent,Bae3XV69qgE,How China&#39;s high-tech &#39;eyes&#39; monitor behavior and dissent,52547,PBS NewsHour,www.youtube.com/watch/?v=Bae3XV69qgE
black dissent,7IcqjSQOa64,GreggEgg Decent Dissent Art Show,88,GreggEgg,www.youtube.com/watch/?v=7IcqjSQOa64
black dissent,u6Ler_quMfs,Thurgood Marshall: His Most Famous Dissent (Oct. 1972),7,BLACK and Education,www.youtube.com/watch/?v=u6Ler_quMfs
black dissent,v2xWBlfr1h0,Rodney Mullen sits down with Tony Hawk - Dissent Part 1 of 2,985492,RIDE Channel,www.youtube.com/watch/?v=v2xWBlfr1h0
black dissent,7ChQFhABUoo,PARDON THE DISSENT w/ Joey Vincent 9/29/15 Topics: Black Lives Matter protests/Twin Cities Marathon,28,PARDON THE DISSENT,www.youtube.com/watch/?v=7ChQFhABUoo
for the culture,I3bdI43Hon0,FATHERHOOD - EPISODE 45 FOR THE CULTURE,26094,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=I3bdI43Hon0
for the culture,k1o5XEpqDb8,TERMS AND CONDITIONS OF THE ROADS - DON&#39;T SIGN YOUR LIFE AWAY - FOR THE CULTURE EP 43,95256,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=k1o5XEpqDb8
for the culture,B4hNA4mOI2A,"Lazy J - For The Culture ft. Hooligan Hefs, Elijah Yo and Pistol Pete &amp; Enzo",867371,thereallazyj,www.youtube.com/watch/?v=B4hNA4mOI2A
for the culture,Ew1wT6KrVBw,DO BLACK LIVES MATTER? - FOR THE CULTURE EP 42,51900,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=Ew1wT6KrVBw
for the culture,VffSZiCCNe4,FOR THE CULTURE EP 25 - ‘THE WEED EPISODE’ IS WEED ADDICTIVE?,114594,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=VffSZiCCNe4
for the culture,afphLrAM-g4,Tee (D15) - For The Culture (Official Music Video) | Dearfach TV,20984,EuroBoiiz Entertainment,www.youtube.com/watch/?v=afphLrAM-g4
for the culture,PVQv6VxB2yY,FOR THE CULTURE EP 10 - SNITCHING,127020,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=PVQv6VxB2yY
for the culture,PkRA7sHdtgg,For The Culture: Veronica Bishop and Sweet Emily.,10676,MyBTC,www.youtube.com/watch/?v=PkRA7sHdtgg
for the culture,MA-FTKT6fy4,For The Culture (Full Song) | Season 3 | STAR,111635,Star,www.youtube.com/watch/?v=MA-FTKT6fy4
for the culture,hI9AOrEamYE,For The Culture | No Behaviour Podcast EP. 043 | Margs &amp; Loons Ft Tricky &amp; Lippy,50062,No Behaviour Podcast,www.youtube.com/watch/?v=hI9AOrEamYE
for the culture,JjcID4uT4S8,&quot;For The Culture&quot; (Official Music Video) | Season 3 Ep. 10 | STAR,89744,Star,www.youtube.com/watch/?v=JjcID4uT4S8
for the culture,HnRZIJsWmv4,FOR THE CULTURE EP 21 - WHAT IS CHEATING?,58789,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=HnRZIJsWmv4
for the culture,u0Ttay27u0I,STUCK IN THE PAST - FOR THE CULTURE EP 30,49731,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=u0Ttay27u0I
for the culture,h1CfTjfKn5s,Que Fieri - For The Culture,108399,KrispyVibes,www.youtube.com/watch/?v=h1CfTjfKn5s
for the culture,B1sD5-aoykw,Que Fieri ~ For The Culture (Prod By. TheBeatPlug),18580,Que Fieri,www.youtube.com/watch/?v=B1sD5-aoykw
for the culture,3MMyWqmRrRc,Tzy Panchak - For The Culture  (Freestyle Video),27545,Blu Nation Recording,www.youtube.com/watch/?v=3MMyWqmRrRc
for the culture,nFQdxuD5mvk,FOR THE CULTURE REVIEW | MUST WATCH,33908,young and trending show,www.youtube.com/watch/?v=nFQdxuD5mvk
for the culture,Na3xF-ItQT8,Mysonne &quot; For The Culture&quot;,167656,mysonnenygeneral,www.youtube.com/watch/?v=Na3xF-ItQT8
for the culture,V87Kw3_SPR8,BEEF - FOR THE CULTURE EP 28,73307,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=V87Kw3_SPR8
for the culture,dgSq1LYkjlI,ZEZE MILLS - FOR THE CULTURE EP 27,86620,FOR THE CULTURE PODCAST,www.youtube.com/watch/?v=dgSq1LYkjlI
racial injustice,-aCn72iXO9s,Let&#39;s get to the root of racial injustice | Megan Ming Francis | TEDxRainier,1132203,TEDx Talks,www.youtube.com/watch/?v=-aCn72iXO9s
racial injustice,HRRUkJkvCs0,George Floyd protests: Racial injustice brought to a boiling point in America,18443,Global News,www.youtube.com/watch/?v=HRRUkJkvCs0
racial injustice,zf-4iE4vzgM,Racial Inequality in the Criminal Justice System,24159,Learn Liberty,www.youtube.com/watch/?v=zf-4iE4vzgM
racial injustice,EaW6vBOvLqA,Kirk Herbstreit breaks down in tears during emotional message on racial injustice | College GameDay,157307,ESPN College Football,www.youtube.com/watch/?v=EaW6vBOvLqA
racial injustice,n40TCEsZQAY,"FULL EPISODE: A conversation about racial injustice: The New Day: Feel the Power, June 8, 2020",131928,WWE,www.youtube.com/watch/?v=n40TCEsZQAY
racial injustice,v4amCfVbA_c,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",9290472,The Daily Show with Trevor Noah,www.youtube.com/watch/?v=v4amCfVbA_c
racial injustice,QN0KFOI5BLA,5 Things to Watch to Educate Yourself on Racial Injustice | THR News,2353,The Hollywood Reporter,www.youtube.com/watch/?v=QN0KFOI5BLA
racial injustice,LAVG3J7iiCY,The Right Way for White People to Address Racial Injustice | The Daily Social Distancing Show,264318,The Daily Show with Trevor Noah,www.youtube.com/watch/?v=LAVG3J7iiCY
racial injustice,Sn7wwlzh8xg,God&#39;s Solution to Racial Injustice,48503,Sid Roth's It's Supernatural!,www.youtube.com/watch/?v=Sn7wwlzh8xg
racial injustice,GLxJmmFSvBY,Kirk Herbstreit gives emotional speech about racial injustice on College GameDay,11487,Starr Cards,www.youtube.com/watch/?v=GLxJmmFSvBY
racial injustice,lm9x0kA6aKo,NBA players protest racial injustice as league returns to action,6577,Al Jazeera English,www.youtube.com/watch/?v=lm9x0kA6aKo
racial injustice,Qv3l5YMvdTk,Activist&#39;s Speech on Police Brutality &amp; Racial Injustice Goes Viral | NowThis,27150,NowThis News,www.youtube.com/watch/?v=Qv3l5YMvdTk
racial injustice,S5VyDdVfMFE,"Economy, racial injustice: Young Ohioans are turning out the vote",11671,PBS NewsHour,www.youtube.com/watch/?v=S5VyDdVfMFE
racial injustice,lLqWg8SSrqA,"George Floyd, Navigating Racial Injustice &amp; Protesting in America | T.D. Jakes &amp; Charles Jenkins",200377,T.D. Jakes,www.youtube.com/watch/?v=lLqWg8SSrqA
racial injustice,UvO1OTJivj8,How Racial Injustice is like Monopoly,3726,VergeNetwork,www.youtube.com/watch/?v=UvO1OTJivj8
racial injustice,fxPBDTeGTK4,"Let&#39;s Talk - Racial Injustice with Venus Kagabo: Global Racism, the Media, Being an Ally, + more",3788,Abby Asselin,www.youtube.com/watch/?v=fxPBDTeGTK4
racial injustice,x9NWu9OVD3E,Biden and Trump clash on the topic of racial inequality,7601,Sky News Australia,www.youtube.com/watch/?v=x9NWu9OVD3E
racial injustice,gCFwgm_tVHM,NFL Fans Boo Moment Of Silence For Racial Injustice,167592,The Young Turks,www.youtube.com/watch/?v=gCFwgm_tVHM
racial injustice,9gd3Gpxi0hM,Get Up on white NFL players speaking out about racial injustice,30066,ESPN,www.youtube.com/watch/?v=9gd3Gpxi0hM
racial injustice,Bvb7GuYAkiA,TripC - Racial Injustice,114,TripC Music,www.youtube.com/watch/?v=Bvb7GuYAkiA
black girls matter,mKJ3q78Abhg,Black Girls Matter | The Criminalization of Black Girls,563,SumKindaWndrful,www.youtube.com/watch/?v=mKJ3q78Abhg
black girls matter,ye2rRAK1BHk,If black life matter black girls matter too,89,Tiana jojo Tv,www.youtube.com/watch/?v=ye2rRAK1BHk
black girls matter,MBIn10F5frE,"Robin S., Crystal Waters &amp; CeCe Peniston Perform Their Classics At Black Girls Rock 2019!",3758909,BETNetworks,www.youtube.com/watch/?v=MBIn10F5frE
black girls matter,OpvkPw2tmMs,What is #BlackGirlMagic?,4360,Atlanta Journal-Constitution,www.youtube.com/watch/?v=OpvkPw2tmMs
black girls matter,FvIIK4dnKWY,Does Size Really Matter During Sex?,10669,xo Necole,www.youtube.com/watch/?v=FvIIK4dnKWY
black girls matter,yFdG3fc65pI,"#Blackgirlsmatter: Kimberlé Williams Crenshaw and a new homecare documentary, Care",3763,The Laura Flanders Show,www.youtube.com/watch/?v=yFdG3fc65pI
black girls matter,p8vux_xLvF4,Black Female Caller Argues: Black Women Are Not Overweight,1484,King Richez,www.youtube.com/watch/?v=p8vux_xLvF4
black girls matter,bcQ0gKT7Eqk,#AskHer Series: Black Women and Girls Matter,54,Washington Area Women's Foundation,www.youtube.com/watch/?v=bcQ0gKT7Eqk
black girls matter,cclOnz1DbdM,Why the &#39;adultification&#39; of black girls matters,3642,Newsy,www.youtube.com/watch/?v=cclOnz1DbdM
black girls matter,7lKiJW6I0LM,Saying &quot;Black Lives Matter&quot; when Girls Deny my Black Friend,696,DMD Henry,www.youtube.com/watch/?v=7lKiJW6I0LM
black girls matter,JNZvcG6Fku8,Our Lives Matter: Black Girls and Women,3,Earth Mama Network,www.youtube.com/watch/?v=JNZvcG6Fku8
black girls matter,EDwllEvfjoA,REASONS WHY BLACK GIRLS ARE INSECURE | Thee Mademoiselle ♔,12633,Thee Mademoiselle,www.youtube.com/watch/?v=EDwllEvfjoA
black girls matter,L9ZCVFeG5ts,What It Actually Means To &quot;Protect Black Girls&quot; | The OverExplainer | ESSENCE,3858,ESSENCE,www.youtube.com/watch/?v=L9ZCVFeG5ts
black girls matter,8z8xP-zx-ls,Rich Girl vs Broke Girl,2957117,Troom Troom Trick,www.youtube.com/watch/?v=8z8xP-zx-ls
black girls matter,eDF3RLSI07s,Nina Simone - Four Women (Cover by Berklee Black Lives Matter),474609,Berklee College of Music,www.youtube.com/watch/?v=eDF3RLSI07s
black girls matter,a7mveVS7Kmg,AERA 2016: #BlackGirlsMatter Public Scholarship Engaging with the RaceGender Interaction in Schools,522,American Educational Research Association,www.youtube.com/watch/?v=a7mveVS7Kmg
black girls matter,qwhVtJW9F9I,SURVIVING R. KELLY - Black Girls Lives Matter... Or Do They?,33064,ATLien,www.youtube.com/watch/?v=qwhVtJW9F9I
black girls matter,dYUr5c3J5SQ,Enny - Peng Black Girls / For South - CARDINAL SESSIONS,390,CardinalSessions,www.youtube.com/watch/?v=dYUr5c3J5SQ
black girls matter,rS5UImuvn8M,Black girls matter black image phone cases get yours now,3,Percival Burke,www.youtube.com/watch/?v=rS5UImuvn8M
black girls matter,QZ4im5xES5o,Angela Bassett Gives An Empowering Speech As She Accepts The Icon Award | Black Girls Rock 2019,659136,BETNetworks,www.youtube.com/watch/?v=QZ4im5xES5o
black hair,U48565qmqUk,THE HISTORY OF BLACK HAIR,688919,Chime (HairCrush),www.youtube.com/watch/?v=U48565qmqUk
black hair,Jvh5G1Mzph0,White Hair to Black Hair Naturally  बस नहाने के 1 घंटा पहले लगाओ 1 भी बाल सफ़ेद नहीं रहेगा,3833977,Kudrat Care,www.youtube.com/watch/?v=Jvh5G1Mzph0
black hair,en_YotCYob8,White hair to black hair permanently In 3 Nights Naturally | For Jet Black At Home | 100% Work,420031,Dr Heng Soy,www.youtube.com/watch/?v=en_YotCYob8
black hair,CaLTl-5J0qY,White Hair To Black Hair Naturally in Just 4 Minutes Permanently ! 100% Works !! Pure Beauty Tips,6738352,Pure Beauty Tips,www.youtube.com/watch/?v=CaLTl-5J0qY
black hair,vMTERIDfiNk,Would YOU look GOOD with BLACK/DARK Hair?,241009,Aly Art,www.youtube.com/watch/?v=vMTERIDfiNk
black hair,mo1EHYkFP8I,The Business Of Black Hair,619591,CNBC,www.youtube.com/watch/?v=mo1EHYkFP8I
black hair,NDZ2Ye7sU4g,White hair to black permanently naturally with curry leaves and coconut oil at home,397894,Pana,www.youtube.com/watch/?v=NDZ2Ye7sU4g
black hair,ThB3hDUVabc,ஒரு மணி நேரத்தில்  நரைமுடியை  நிரந்தர கருமையாக  மாறிவிடும் | white hair to black hair in tamil,220663,Secret of Health and Beauty,www.youtube.com/watch/?v=ThB3hDUVabc
black hair,FwfqoJnThtU,నేను ఎప్పుడు చెప్పని జుట్టు నలుపు వచ్చే సీక్రెట్| Black Hair Secret | Dr Manthena Satyanarayana Raju,240512,Good Health,www.youtube.com/watch/?v=FwfqoJnThtU
black hair,-yJ17ysm5DY,The Psychology of Black Hair | Johanna Lukate | TEDxCambridgeUniversity,30008,TEDx Talks,www.youtube.com/watch/?v=-yJ17ysm5DY
black hair,PqDeljYHBz4,White Hair To Black Hair Naturally in Just 3 Minutes Permanently !! 100% Works !! Pure Beauty Tips,536438,Pure Beauty Tips,www.youtube.com/watch/?v=PqDeljYHBz4
black hair,QC92zzR-1YQ,White Hair To Black Hair Naturally in Just 4 Minutes Permanently ! 100% Works ! Pure Beauty Tips,552173,Pure Beauty Tips,www.youtube.com/watch/?v=QC92zzR-1YQ
black hair,4vd-AP_q2r4,100 Years of Black Hair | Allure,4451596,Allure,www.youtube.com/watch/?v=4vd-AP_q2r4
black hair,rlHlD3FblpY,BEAUTIFUL NATURAL HAIR/ BEFORE AND AFTER | BLACK WOMAN!!,14126465,hairstyles by Eden,www.youtube.com/watch/?v=rlHlD3FblpY
black hair,83Yks5lVJJQ,Why Black Hair Is Different,3340676,As/Is,www.youtube.com/watch/?v=83Yks5lVJJQ
black hair,AWsmlQpZNnw,White Hair To Black Permanently in 3 Days NATURALLY With Amla || Turn White Hair To Black,1513188,Desi Health TV,www.youtube.com/watch/?v=AWsmlQpZNnw
black hair,anVoljhukD0,How to Rock Black Hair | Stella,608932,Stella Cini,www.youtube.com/watch/?v=anVoljhukD0
black hair,G9tNDTvtneM,I Dyed My Light Brown Hair Ink Black | Hair Me Out | Refinery29,779194,Refinery29,www.youtube.com/watch/?v=G9tNDTvtneM
black hair,dN5DXQMxWCY,13 Crazy Things White People Think About Black Hair,926744,Successful Black Parenting magazine,www.youtube.com/watch/?v=dN5DXQMxWCY
black hair,Hj7tP1AEbO0,Dyeing My Hair Back BLACK! Hair Transformation Part 1 | jasmeannnn,221559,Jasmine Brown,www.youtube.com/watch/?v=Hj7tP1AEbO0
black panthers,bqxwTABwtnU,Black Panthers: Vanguard of The Revolution,89155,Punks For Progress,www.youtube.com/watch/?v=bqxwTABwtnU
black panthers,6WmeHfbWS1w,Hiding in the Shadows | The Real Black Panther | National Geographic Wild UK,1831053,National Geographic UK,www.youtube.com/watch/?v=6WmeHfbWS1w
black panthers,cRuDnigDKnI,Kids Meet Former Black Panthers | Kids Meet | HiHo Kids,1176358,HiHo Kids,www.youtube.com/watch/?v=cRuDnigDKnI
black panthers,tutKQBf-iXI,Chadwick Boseman 2020 Action Movie - Black Panther English Full Movie,470479,Truth Be Told,www.youtube.com/watch/?v=tutKQBf-iXI
black panthers,6udshpniaAo,"REST IN POWER, KING | Chadwick Boseman &quot;Black Panther&quot; Tribute Cinematic",11395079,Epic Music VN,www.youtube.com/watch/?v=6udshpniaAo
black panthers,YlU9GgIsh90,Panther (1995) | A Mario Van Peebles Film  WIDESCREEN HD,1270615,reelblack,www.youtube.com/watch/?v=YlU9GgIsh90
black panthers,rNBPewOfL7o,History Brief: the Black Panther Party,114256,Reading Through History,www.youtube.com/watch/?v=rNBPewOfL7o
black panthers,UECG_OvkN_I,BLACK PANTHERS,128939,Planeta Novo,www.youtube.com/watch/?v=UECG_OvkN_I
black panthers,dbaU9o_4yW4,The Black Panthers - Djindji rindji - (Audio 2009),138405,Grand Production,www.youtube.com/watch/?v=dbaU9o_4yW4
black panthers,F7PUJIhuK0o,How black panthers are born - epic wild animal battles,2333179,FastAndWild,www.youtube.com/watch/?v=F7PUJIhuK0o
black panthers,kHWGAEF5GGA,Historical footage and interviews with Black Panthers,45636,KTVU,www.youtube.com/watch/?v=kHWGAEF5GGA
black panthers,W9PwhmyhYLA,5 Things To Know About The Black Panthers,188970,AJ+,www.youtube.com/watch/?v=W9PwhmyhYLA
black panthers,xjDjIWPwcPU,Marvel Studios&#39; Black Panther - Official Trailer,47914783,Marvel Entertainment,www.youtube.com/watch/?v=xjDjIWPwcPU
black panthers,k5_8WjNf4GI,Interview: New Black Panther Party arms up against KKK,166830,News2Share,www.youtube.com/watch/?v=k5_8WjNf4GI
black panthers,0ORtv-4wX-k,The Black Panther still in prison after 46 years,1065089,The Guardian,www.youtube.com/watch/?v=0ORtv-4wX-k
black panthers,J3De3lwEEOE,"50 years ago - Black Panthers standoff, shootout with New Orleans police",4187,WWLTV,www.youtube.com/watch/?v=J3De3lwEEOE
black panthers,6przuR7ITfY,*Black &quot;PANTHERS&quot;...,3724237,Big Cat Rescue,www.youtube.com/watch/?v=6przuR7ITfY
black panthers,Id4MJDNlIk0,"Armed 2A rally unites BLM, Libertarians, Black Panthers, and Boogaloo Boys in Richmond",5248,News2Share,www.youtube.com/watch/?v=Id4MJDNlIk0
black panthers,Jd8rl7_u2As,Black Panther - Trailer Ufficiale Italiano | HD,849916,Marvel Italy,www.youtube.com/watch/?v=Jd8rl7_u2As
black panthers,uZlnZCpXfpQ,Black Panthers,3817,NBC News Learn,www.youtube.com/watch/?v=uZlnZCpXfpQ
reparations,reparations,,0,,www.youtube.com/watch/?v=reparations
abolish ice,JEQZP3QtvwM,Abolish ICE: Why We Need to Abolish Immigrations and Customs Enforcement | Op-Ed | NowThis,21606,NowThis News,www.youtube.com/watch/?v=JEQZP3QtvwM
abolish ice,-QJwO8iMvsE,Abolish ICE Because Feelings,407102,"Don't Walk, Run! Productions",www.youtube.com/watch/?v=-QJwO8iMvsE
abolish ice,yFBrLPQDXCM,This Story Is EXACTLY Why It&#39;s Time To Abolish ICE,54721,The Young Turks,www.youtube.com/watch/?v=yFBrLPQDXCM
abolish ice,ZVwxzh2p6fo,Immigrants are human beings. Abolish ICE. | Riley J. Dennis,14434,Riley J. Dennis,www.youtube.com/watch/?v=ZVwxzh2p6fo
abolish ice,AiBtPy0EOno,"Abolish ICE | May 23, 2018 Act 2 | Full Frontal on TBS",552880,Full Frontal with Samantha Bee,www.youtube.com/watch/?v=AiBtPy0EOno
abolish ice,023vYTynbUw,Ocasio-Cortez slams ICE: They don’t deserve a dime,177030,CNN,www.youtube.com/watch/?v=023vYTynbUw
abolish ice,KSx_rKuwo34,Abolish ICE Movement Growing Rapidly,79578,The Young Turks,www.youtube.com/watch/?v=KSx_rKuwo34
abolish ice,c-gT_ruE8Bg,#AbolishICE: Know Your Rights &amp; Resisting ICE,3527,Alexandria Ocasio-Cortez,www.youtube.com/watch/?v=c-gT_ruE8Bg
abolish ice,1U4xQKaaMhQ,Trump blasts movement calling to abolish ICE,158526,CNN,www.youtube.com/watch/?v=1U4xQKaaMhQ
abolish ice,SH0iPFJrx_A,Sen. Duckworth doesn&#39;t join Democrats&#39; calls to abolish ICE,40248,CNN,www.youtube.com/watch/?v=SH0iPFJrx_A
abolish ice,ixRsPOejwro,Abolish ICE!,13516,Blue Collar Logic,www.youtube.com/watch/?v=ixRsPOejwro
abolish ice,kbPar4a0KK0,Abolish ICE &amp; Aviva Chomsky,16457,RT America,www.youtube.com/watch/?v=kbPar4a0KK0
abolish ice,5KzFsB1harU,&#39;Abolish ICE&#39; protesters march in New York City,2390,Daily Mail,www.youtube.com/watch/?v=5KzFsB1harU
abolish ice,32OX-3GeM4w,"Radicals protest to Abolish ICE at U.S. Immigration and Customs Enforcement office, Dramatic video",37,The Jewish Voice,www.youtube.com/watch/?v=32OX-3GeM4w
abolish ice,91mpj3cU27Q,Why Saying &quot;Abolish ICE&quot; is Stupid,21017,Timcast,www.youtube.com/watch/?v=91mpj3cU27Q
abolish ice,K0FGE2fjB94,&#39;Abolish ICE&#39; Protest Pt. 1,1370,KOIN 6,www.youtube.com/watch/?v=K0FGE2fjB94
abolish ice,KfBa0kB_ps8,Group marches in Richmond with hopes to abolish ICE,308,WTVR CBS 6,www.youtube.com/watch/?v=KfBa0kB_ps8
abolish ice,pNPrQI4V45A,Abolish ICE: NYC Against Forced Sterilizations,99,Karla Ann,www.youtube.com/watch/?v=pNPrQI4V45A
abolish ice,h9jq8DyWKYE,Arrests made during &#39;Abolish ICE&#39; rallies in NYC,34565,Eyewitness News ABC7NY,www.youtube.com/watch/?v=h9jq8DyWKYE
abolish ice,DbgZJS5HZHM,Abolish ICE: Beyond the Slogan w/ Tina Vasquez - MR Live - 10/17/18,17277,The Majority Report w/ Sam Seder,www.youtube.com/watch/?v=DbgZJS5HZHM
black excellence,hT5Ks1TWF68,Black Excellist:  Top 10 Richest Black Communities,1884960,Black Excellence Excellist,www.youtube.com/watch/?v=hT5Ks1TWF68
black excellence,iVZalw14E2c,&quot;Become the BEST VERSION of YOURSELF!&quot; - #BlackExcellence,13843,Evan Carmichael,www.youtube.com/watch/?v=iVZalw14E2c
black excellence,AdmBqbA01pU,Black Excellist:  Top 10 Richest Black Communities in Virginia,4149,Black Excellence Excellist,www.youtube.com/watch/?v=AdmBqbA01pU
black excellence,Qj-7C6dDDzc,Black Excellist:  Top 10 Richest Black Communities in Texas,435893,Black Excellence Excellist,www.youtube.com/watch/?v=Qj-7C6dDDzc
black excellence,YiOn73Bpchs,Black Excellist: Top 10 Richest Black Communities in North Carolina,241852,Black Excellence Excellist,www.youtube.com/watch/?v=YiOn73Bpchs
black excellence,0pfz9YUovMo,Black Excellist:  Top 12 Retirement Cities for African Americans,193540,Black Excellence Excellist,www.youtube.com/watch/?v=0pfz9YUovMo
black excellence,Ur1VNicXAZs,Sarkodie - Black Excellence (Ebibi Man) (Audio Slide),141439,OfficialSarkodie,www.youtube.com/watch/?v=Ur1VNicXAZs
black excellence,o4yI12idETg,Black Excellist:  12 Black Owned Resorts &amp; Hotels,319345,Black Excellence Excellist,www.youtube.com/watch/?v=o4yI12idETg
black excellence,41AIAiRvvqQ,Black Excellist:  12 Work at Home Side Hustles for 2020,130717,Black Excellence Excellist,www.youtube.com/watch/?v=41AIAiRvvqQ
black excellence,bD28Ub9NJjs,&quot;TAP Into Your MAGIC!&quot; - #BlackExcellence,6502,Evan Carmichael,www.youtube.com/watch/?v=bD28Ub9NJjs
black excellence,HgN-ZN7_Knc,How Wealthy was Black Wall Street?,695969,Black Excellence & Abundance,www.youtube.com/watch/?v=HgN-ZN7_Knc
black excellence,IWHq8Ev0Krc,Black Excellist: Top 10 Cities to Raise a Black Family,129582,Black Excellence Excellist,www.youtube.com/watch/?v=IWHq8Ev0Krc
black excellence,e0M7SZ0FvI4,Q-Tip defines #BlackExcellence,6947,REVOLT TV,www.youtube.com/watch/?v=e0M7SZ0FvI4
black excellence,ELneULbmTA8,Black Excellist:  21 Black Owned Banks (#BANKBLACK),281491,Black Excellence Excellist,www.youtube.com/watch/?v=ELneULbmTA8
black excellence,zYpuHZs7HvU,&quot;Don&#39;t GET TRAPPED in VICTIM MODE!&quot; - #BlackExcellence,16799,Evan Carmichael,www.youtube.com/watch/?v=zYpuHZs7HvU
black excellence,pcIUElEYw1Y,Aunt Jemima&#39;s Racist History | The 5,29704,Black Excellence,www.youtube.com/watch/?v=pcIUElEYw1Y
black excellence,XknEb5_A8kg,Wale - Cassius (Excellency) feat. DJ Money (Audio),204336,Wale,www.youtube.com/watch/?v=XknEb5_A8kg
black excellence,GBETzqqSNpA,Kamaiyah - “Black Excellence” (Official Music Video - WSHH Exclusive),1155326,WORLDSTARHIPHOP,www.youtube.com/watch/?v=GBETzqqSNpA
black excellence,bUAYSfHHkLo,Peter Jericho - Black Excellence (Official Video),13289,Peter Jericho,www.youtube.com/watch/?v=bUAYSfHHkLo
black excellence,FkSXOamXD1c,Black Excellist: Suzanne Shank the $2 Trillion Dollar Woman  - 10 Things You Didn&#39;t Know,126037,Black Excellence Excellist,www.youtube.com/watch/?v=FkSXOamXD1c
qpoc,bZxiF0Yue5U,Using Dating Apps As A QPOC,2442,BuzzFeed UK,www.youtube.com/watch/?v=bZxiF0Yue5U
qpoc,5p0BGkW6TIk,TikToks by/about LGBT people of color🥰 part 1,7168,VideoVault888,www.youtube.com/watch/?v=5p0BGkW6TIk
qpoc,jWxkx7cC6AE,#NoFilters: Finding Community for Queer People of Color on Dating Apps,440,Hornet,www.youtube.com/watch/?v=jWxkx7cC6AE
qpoc,0nnLaCXSRVk,ADIDAS GLOBAL PRIDE CAMPAIGN: Behind the Scenes (Corporations at Pride Celebrating QPOC),439,Gia Goodrich,www.youtube.com/watch/?v=0nnLaCXSRVk
qpoc,JQh4cP65DfQ,QAC 76.5 - 11 Years In The Making:  #TheBigChop || Non-binary | QPOC | Haircut |,2072,QueerAsCat,www.youtube.com/watch/?v=JQh4cP65DfQ
qpoc,EQ9ZlTGXzOM,Coming Out: Queer People of Color | Mini Documentary,3454,AserSantosJr,www.youtube.com/watch/?v=EQ9ZlTGXzOM
qpoc,mN8SxbfNNwI,QPOC on Celexa (For over 1.5 years!),1602,tenderboy,www.youtube.com/watch/?v=mN8SxbfNNwI
qpoc,qpM3fPkvdGM,QUEER BOOK RECOMMENDATIONS BY BLACK AUTHORS [CC],3050,LEFT ON READ,www.youtube.com/watch/?v=qpM3fPkvdGM
qpoc,RwI0UUhUMQg,Queer Persons of Color Panel and Q&amp;A,188,Roanoke Diversity Center,www.youtube.com/watch/?v=RwI0UUhUMQg
qpoc,63cMz9wCups,QPOC getting her Masters in #MentalHealth,12,Alex Smith,www.youtube.com/watch/?v=63cMz9wCups
qpoc,TBAJKoJL3tg,LGBTQ People Of Colour Reveal The Challenges They&#39;ve Faced,3455,BuzzFeed UK,www.youtube.com/watch/?v=TBAJKoJL3tg
